date,number_of_strikes,center_point_geom
2018-08-02,2891,POINT(-105.8 38.7)
2018-08-02,275,POINT(-105.0 46.2)
2018-08-02,2350,POINT(-74.6 37.5)
2018-08-02,3158,POINT(-86.1 40.9)
2018-08-02,3369,POINT(-82.4 33.6)
2018-08-02,1014,POINT(-86.8 34.3)
2018-08-02,2104,POINT(-68.2 31.9)
2018-08-02,4727,POINT(-112.6 41.9)
2018-08-02,3281,POINT(-65.7 33.6)
2018-08-03,4532,POINT(-75.1 29.6)
2018-08-03,219,POINT(-89.7 33.9)
2018-08-03,897,POINT(-85.3 45.5)
2018-08-03,163,POINT(-86.1 42.7)
2018-08-03,3603,POINT(-121.5 33.0)
2018-08-03,424,POINT(-111.9 46.8)
2018-08-03,3434,POINT(-67.3 26.8)
2018-08-03,1294,POINT(-92.9 26.2)
2018-08-03,3158,POINT(-102.3 28.1)
2018-08-03,778,POINT(-79.3 27.8)
2018-08-04,992,POINT(-93.5 27.1)
2018-08-04,3212,POINT(-124.2 40.9)
2018-08-04,4684,POINT(-80.8 39.4)
2018-08-04,3536,POINT(-81.1 40.5)
2018-08-04,2797,POINT(-115.1 41.5)
2018-08-04,2220,POINT(-67.6 43.2)
2018-08-04,1048,POINT(-111.6 30.0)
2018-08-04,3942,POINT(-97.5 39.9)
2018-08-04,551,POINT(-118.1 38.9)
2018-08-04,368,POINT(-88.8 47.6)
2018-08-05,859,POINT(-102.5 30.6)
2018-08-05,4532,POINT(-103.8 26.4)
2018-08-05,2554,POINT(-75.4 40.7)
2018-08-05,4591,POINT(-124.4 42.8)
2018-08-05,1841,POINT(-77.1 31.8)
2018-08-05,1482,POINT(-90.7 38.7)
2018-08-05,1446,POINT(-65.8 26.4)
2018-08-05,339,POINT(-89.6 48.0)
2018-08-05,4364,POINT(-121.7 27.6)
2018-08-05,4248,POINT(-122.0 26.6)
2018-08-06,4018,POINT(-72.0 26.1)
2018-08-06,4732,POINT(-74.5 35.3)
2018-08-06,1398,POINT(-104.2 27.3)
2018-08-06,4195,POINT(-87.9 42.9)
2018-08-06,729,POINT(-95.6 46.6)
2018-08-06,3245,POINT(-67.0 31.2)
2018-08-06,4586,POINT(-68.0 40.1)
2018-08-06,2141,POINT(-66.0 26.0)
2018-08-06,1110,POINT(-73.0 34.3)
2018-08-06,682,POINT(-70.4 32.0)
2018-08-07,526,POINT(-112.0 30.5)
2018-08-07,2542,POINT(-75.1 40.5)
2018-08-07,3680,POINT(-82.5 28.1)
2018-08-07,791,POINT(-67.2 45.7)
2018-08-07,3533,POINT(-90.7 41.0)
2018-08-07,3568,POINT(-119.9 42.1)
2018-08-07,2396,POINT(-89.2 47.4)
2018-08-07,4792,POINT(-83.8 47.6)
2018-08-07,1599,POINT(-111.8 38.2)
2018-08-07,1511,POINT(-101.4 36.9)
2018-08-08,3804,POINT(-89.1 33.0)
2018-08-08,4328,POINT(-102.6 42.2)
2018-08-08,3090,POINT(-102.5 37.9)
2018-08-08,1086,POINT(-117.0 47.4)
2018-08-08,1110,POINT(-68.6 30.7)
2018-08-08,512,POINT(-80.0 32.4)
2018-08-08,1349,POINT(-124.9 32.6)
2018-08-08,3895,POINT(-79.1 44.3)
2018-08-08,633,POINT(-80.6 27.4)
2018-08-08,1896,POINT(-124.4 35.9)
2018-08-09,3360,POINT(-102.8 35.3)
2018-08-09,1060,POINT(-88.6 26.8)
2018-08-09,3782,POINT(-97.8 34.9)
2018-08-09,3926,POINT(-78.3 37.3)
2018-08-09,4028,POINT(-99.5 26.6)
2018-08-09,1339,POINT(-115.8 37.2)
2018-08-09,4124,POINT(-66.4 48.0)
2018-08-09,3377,POINT(-110.5 48.5)
2018-08-09,3961,POINT(-81.9 37.8)
2018-08-09,2507,POINT(-116.4 37.4)
2018-08-10,1583,POINT(-105.3 31.9)
2018-08-10,2644,POINT(-98.5 48.9)
2018-08-10,2778,POINT(-113.5 31.6)
2018-08-10,1221,POINT(-98.0 35.9)
2018-08-10,785,POINT(-115.6 25.1)
2018-08-10,1170,POINT(-91.5 33.4)
2018-08-10,2393,POINT(-85.2 26.7)
2018-08-10,2664,POINT(-121.3 42.9)
2018-08-10,3550,POINT(-72.7 38.5)
2018-08-10,4707,POINT(-113.9 38.7)
2018-08-11,4645,POINT(-111.5 31.9)
2018-08-11,1105,POINT(-85.3 44.6)
2018-08-11,33,POINT(-96.9 25.1)
2018-08-11,4729,POINT(-95.0 33.0)
2018-08-11,3566,POINT(-117.3 40.8)
2018-08-11,1089,POINT(-76.7 46.8)
2018-08-11,4328,POINT(-88.0 30.6)
2018-08-11,188,POINT(-116.9 38.0)
2018-08-11,2857,POINT(-102.6 37.9)
2018-08-11,1970,POINT(-76.4 46.0)
2018-08-12,1483,POINT(-90.9 26.2)
2018-08-12,4898,POINT(-118.5 35.2)
2018-08-12,4989,POINT(-102.6 29.4)
2018-08-12,1222,POINT(-110.4 25.5)
2018-08-12,819,POINT(-94.0 28.5)
2018-08-12,429,POINT(-74.4 48.4)
2018-08-12,3669,POINT(-98.8 30.2)
2018-08-12,3826,POINT(-99.0 47.4)
2018-08-12,1288,POINT(-70.7 29.9)
2018-08-12,2533,POINT(-90.4 47.4)
2018-08-13,1450,POINT(-91.0 40.7)
2018-08-13,1350,POINT(-109.3 27.7)
2018-08-13,2231,POINT(-88.5 39.0)
2018-08-13,2402,POINT(-90.4 32.6)
2018-08-13,1371,POINT(-101.2 34.2)
2018-08-13,601,POINT(-65.6 35.6)
2018-08-13,536,POINT(-72.1 35.1)
2018-08-13,2513,POINT(-80.0 40.9)
2018-08-13,1302,POINT(-92.8 43.4)
2018-08-13,1664,POINT(-97.3 32.9)
2018-08-14,4916,POINT(-113.9 47.2)
2018-08-14,197,POINT(-106.7 47.5)
2018-08-14,2768,POINT(-78.6 26.0)
2018-08-14,538,POINT(-97.8 25.4)
2018-08-14,443,POINT(-72.1 35.2)
2018-08-14,3522,POINT(-116.1 39.2)
2018-08-14,1814,POINT(-94.5 31.7)
2018-08-14,312,POINT(-86.2 31.2)
2018-08-14,4192,POINT(-94.0 41.3)
2018-08-14,447,POINT(-71.6 39.4)
2018-08-15,2598,POINT(-65.6 29.0)
2018-08-15,842,POINT(-118.0 46.2)
2018-08-15,806,POINT(-117.2 41.3)
2018-08-15,569,POINT(-117.2 33.7)
2018-08-15,3598,POINT(-84.1 41.4)
2018-08-15,771,POINT(-102.6 27.7)
2018-08-15,3584,POINT(-81.0 36.2)
2018-08-15,3795,POINT(-100.7 29.1)
2018-08-15,2524,POINT(-87.3 26.0)
2018-08-15,694,POINT(-78.8 33.1)
2018-08-16,4243,POINT(-92.1 28.6)
2018-08-16,587,POINT(-92.6 40.2)
2018-08-16,4815,POINT(-119.7 41.2)
2018-08-16,237,POINT(-100.4 28.6)
2018-08-16,2338,POINT(-92.3 25.6)
2018-08-16,2741,POINT(-97.3 44.0)
2018-08-16,837,POINT(-71.0 25.0)
2018-08-16,440,POINT(-70.6 33.3)
2018-08-16,1073,POINT(-75.7 36.9)
2018-08-16,1719,POINT(-102.5 44.6)
2018-08-17,1244,POINT(-82.0 45.1)
2018-08-17,311,POINT(-101.3 42.4)
2018-08-17,1430,POINT(-111.0 30.9)
2018-08-17,4638,POINT(-104.4 42.3)
2018-08-17,778,POINT(-120.7 30.9)
2018-08-17,1414,POINT(-105.1 30.2)
2018-08-17,453,POINT(-97.4 38.1)
2018-08-17,3114,POINT(-67.7 41.3)
2018-08-17,4365,POINT(-106.2 26.3)
2018-08-17,3315,POINT(-70.9 26.4)
2018-08-18,1548,POINT(-111.3 43.8)
2018-08-18,3940,POINT(-113.5 45.6)
2018-08-18,1341,POINT(-93.9 39.5)
2018-08-18,79,POINT(-84.6 35.3)
2018-08-18,3445,POINT(-122.3 45.3)
2018-08-18,490,POINT(-111.7 42.5)
2018-08-18,4104,POINT(-97.7 38.9)
2018-08-18,3506,POINT(-105.1 32.7)
2018-08-18,2803,POINT(-82.2 29.8)
2018-08-18,2902,POINT(-94.3 35.0)
2018-08-19,1208,POINT(-115.4 31.9)
2018-08-19,2382,POINT(-71.3 33.1)
2018-08-19,1902,POINT(-107.4 37.4)
2018-08-19,1893,POINT(-81.1 29.1)
2018-08-19,807,POINT(-78.2 44.3)
2018-08-19,27,POINT(-67.2 28.5)
2018-08-19,53,POINT(-95.1 36.5)
2018-08-19,164,POINT(-88.0 42.9)
2018-08-19,4972,POINT(-104.9 36.6)
2018-08-19,3458,POINT(-84.3 33.7)
2018-08-20,4848,POINT(-97.2 36.4)
2018-08-20,4090,POINT(-98.7 45.4)
2018-08-20,1435,POINT(-73.7 48.8)
2018-08-20,4330,POINT(-122.0 40.1)
2018-08-20,4322,POINT(-72.1 44.0)
2018-08-20,3649,POINT(-73.9 25.3)
2018-08-20,4136,POINT(-94.6 46.1)
2018-08-20,1902,POINT(-95.6 47.9)
2018-08-20,907,POINT(-103.3 38.8)
2018-08-20,3434,POINT(-65.3 43.1)
2018-08-21,4550,POINT(-118.3 37.3)
2018-08-21,1268,POINT(-89.6 31.9)
2018-08-21,2025,POINT(-84.1 45.5)
2018-08-21,4843,POINT(-68.9 39.3)
2018-08-21,1712,POINT(-78.2 38.9)
2018-08-21,883,POINT(-86.4 40.8)
2018-08-21,575,POINT(-118.0 45.5)
2018-08-21,2028,POINT(-102.6 42.6)
2018-08-21,1895,POINT(-116.7 30.1)
2018-08-21,2133,POINT(-72.1 36.2)
2018-08-22,4652,POINT(-80.0 48.5)
2018-08-22,2324,POINT(-79.5 38.3)
2018-08-22,4422,POINT(-85.9 47.5)
2018-08-22,3893,POINT(-94.6 44.5)
2018-08-22,3202,POINT(-116.0 41.0)
2018-08-22,1869,POINT(-105.2 33.4)
2018-08-22,34,POINT(-116.8 32.3)
2018-08-22,3513,POINT(-81.5 40.4)
2018-08-22,4265,POINT(-115.4 35.4)
2018-08-22,1147,POINT(-82.9 44.2)
2018-08-23,1199,POINT(-83.5 43.3)
2018-08-23,4808,POINT(-97.4 32.5)
2018-08-23,4106,POINT(-116.9 41.9)
2018-08-23,3167,POINT(-106.1 36.9)
2018-08-23,2377,POINT(-105.8 32.8)
2018-08-23,4487,POINT(-83.0 34.9)
2018-08-23,1751,POINT(-118.2 46.5)
2018-08-23,3698,POINT(-75.3 33.6)
2018-08-23,3756,POINT(-79.3 31.9)
2018-08-23,907,POINT(-113.8 33.4)
2018-08-24,4033,POINT(-81.9 30.2)
2018-08-24,726,POINT(-84.9 38.1)
2018-08-24,3977,POINT(-80.1 28.5)
2018-08-24,4031,POINT(-113.7 44.6)
2018-08-24,3225,POINT(-115.5 30.4)
2018-08-24,400,POINT(-110.8 39.4)
2018-08-24,3894,POINT(-103.0 28.0)
2018-08-24,1709,POINT(-77.4 48.5)
2018-08-24,3047,POINT(-80.7 35.9)
2018-08-24,242,POINT(-69.5 44.7)
2018-08-25,1936,POINT(-121.5 43.4)
2018-08-25,3141,POINT(-124.3 42.1)
2018-08-25,3316,POINT(-83.1 44.9)
2018-08-25,2734,POINT(-108.2 27.4)
2018-08-25,4811,POINT(-105.0 41.3)
2018-08-25,243,POINT(-92.2 31.4)
2018-08-25,1401,POINT(-118.9 43.9)
2018-08-25,2902,POINT(-86.4 48.0)
2018-08-25,1265,POINT(-105.5 46.6)
2018-08-25,2548,POINT(-87.0 27.8)
2018-08-26,3700,POINT(-75.0 33.9)
2018-08-26,899,POINT(-114.7 33.7)
2018-08-26,4697,POINT(-69.1 27.9)
2018-08-26,755,POINT(-93.2 27.4)
2018-08-26,1729,POINT(-69.6 34.2)
2018-08-26,437,POINT(-112.5 48.8)
2018-08-26,741,POINT(-88.7 38.7)
2018-08-26,809,POINT(-100.8 39.9)
2018-08-26,4307,POINT(-78.5 36.3)
2018-08-26,845,POINT(-88.6 40.9)
2018-08-27,144,POINT(-95.3 48.0)
2018-08-27,2548,POINT(-70.2 39.1)
2018-08-27,3728,POINT(-102.4 26.6)
2018-08-27,50,POINT(-111.8 36.8)
2018-08-27,3377,POINT(-88.5 48.8)
2018-08-27,2425,POINT(-87.6 34.3)
2018-08-27,2050,POINT(-98.7 39.3)
2018-08-27,4349,POINT(-95.8 27.6)
2018-08-27,2959,POINT(-67.4 28.4)
2018-08-27,4271,POINT(-81.0 46.0)
2018-08-28,3476,POINT(-118.4 32.2)
2018-08-28,3098,POINT(-112.3 32.3)
2018-08-28,4833,POINT(-66.5 34.3)
2018-08-28,1125,POINT(-81.4 48.2)
2018-08-28,4588,POINT(-70.1 27.0)
2018-08-28,2600,POINT(-106.8 44.7)
2018-08-28,3583,POINT(-80.5 33.2)
2018-08-28,2988,POINT(-82.2 45.4)
2018-08-28,2457,POINT(-107.3 48.8)
2018-08-28,1240,POINT(-92.0 33.4)
2018-08-29,2676,POINT(-87.4 28.1)
2018-08-29,4985,POINT(-96.1 28.5)
2018-08-29,4935,POINT(-75.4 43.2)
2018-08-29,4864,POINT(-75.0 28.5)
2018-08-29,4268,POINT(-74.0 31.3)
2018-08-29,2604,POINT(-76.8 29.9)
2018-08-29,3440,POINT(-95.7 33.5)
2018-08-29,2927,POINT(-102.1 26.8)
2018-08-29,2962,POINT(-75.1 45.6)
2018-08-29,2005,POINT(-95.6 45.6)
2018-08-30,3901,POINT(-110.2 34.9)
2018-08-30,316,POINT(-94.6 39.7)
2018-08-30,1372,POINT(-116.5 40.4)
2018-08-30,2112,POINT(-83.5 43.0)
2018-08-30,3040,POINT(-104.8 37.5)
2018-08-30,342,POINT(-109.4 37.2)
2018-08-30,2762,POINT(-67.6 40.2)
2018-08-30,252,POINT(-78.4 41.9)
2018-08-30,1894,POINT(-77.8 33.3)
2018-08-30,1442,POINT(-87.6 32.9)
2018-08-31,2560,POINT(-74.6 31.5)
2018-08-31,312,POINT(-79.5 38.2)
2018-08-31,4340,POINT(-89.1 33.6)
2018-08-31,3119,POINT(-67.3 38.0)
2018-08-31,2196,POINT(-113.5 34.7)
2018-08-31,4300,POINT(-68.4 45.1)
2018-08-31,1560,POINT(-100.9 26.8)
2018-08-31,1802,POINT(-93.3 38.7)
2018-08-31,656,POINT(-117.6 38.8)
2018-08-31,4666,POINT(-92.6 34.2)
2018-09-01,722,POINT(-88.3 35.1)
2018-09-01,4518,POINT(-65.1 44.2)
2018-09-01,547,POINT(-66.5 31.7)
2018-09-01,244,POINT(-67.0 45.9)
2018-09-01,2406,POINT(-104.1 46.5)
2018-09-01,1514,POINT(-65.5 40.6)
2018-09-01,1384,POINT(-97.7 43.5)
2018-09-01,4521,POINT(-73.9 39.7)
2018-09-01,1919,POINT(-112.0 37.6)
2018-09-01,925,POINT(-94.7 48.2)
2018-09-02,3968,POINT(-67.0 31.8)
2018-09-02,90,POINT(-68.2 28.7)
2018-09-02,2093,POINT(-84.0 31.9)
2018-09-02,2698,POINT(-77.1 39.8)
2018-09-02,1700,POINT(-114.4 29.4)
2018-09-02,766,POINT(-81.7 46.8)
2018-09-02,2680,POINT(-87.9 34.9)
2018-09-02,3761,POINT(-119.5 45.4)
2018-09-02,3562,POINT(-118.2 31.0)
2018-09-02,477,POINT(-118.5 32.5)
2018-09-03,1504,POINT(-81.5 26.4)
2018-09-03,1029,POINT(-116.5 31.2)
2018-09-03,911,POINT(-96.9 36.8)
2018-09-03,682,POINT(-103.6 47.7)
2018-09-03,448,POINT(-92.0 34.3)
2018-09-03,4232,POINT(-82.6 40.4)
2018-09-03,2086,POINT(-83.9 35.3)
2018-09-03,454,POINT(-94.1 26.1)
2018-09-03,975,POINT(-97.1 37.1)
2018-09-03,3800,POINT(-101.1 26.6)
2018-09-04,473,POINT(-73.3 46.2)
2018-09-04,2208,POINT(-105.1 43.1)
2018-09-04,2297,POINT(-109.4 34.1)
2018-09-04,3775,POINT(-80.4 40.4)
2018-09-04,3186,POINT(-103.4 27.7)
2018-09-04,4018,POINT(-74.2 41.9)
2018-09-04,3514,POINT(-105.3 44.7)
2018-09-04,922,POINT(-82.9 44.7)
2018-09-04,506,POINT(-122.3 31.8)
2018-09-04,1473,POINT(-101.9 31.3)
2018-09-05,4263,POINT(-104.4 37.5)
2018-09-05,4277,POINT(-76.0 48.2)
2018-09-05,503,POINT(-67.0 47.1)
2018-09-05,1436,POINT(-97.3 33.6)
2018-09-05,1702,POINT(-75.5 43.7)
2018-09-05,1803,POINT(-83.0 47.1)
2018-09-05,2733,POINT(-67.0 31.3)
2018-09-05,668,POINT(-76.3 44.9)
2018-09-05,4771,POINT(-120.4 31.4)
2018-09-05,4472,POINT(-82.2 33.2)
2018-09-06,559,POINT(-92.9 29.8)
2018-09-06,652,POINT(-124.0 37.2)
2018-09-06,4360,POINT(-109.9 45.2)
2018-09-06,217,POINT(-69.7 37.7)
2018-09-06,2507,POINT(-69.4 28.0)
2018-09-06,4200,POINT(-77.1 31.0)
2018-09-06,1893,POINT(-66.1 38.5)
2018-09-06,2896,POINT(-76.6 39.0)
2018-09-06,487,POINT(-124.4 38.8)
2018-09-06,771,POINT(-107.7 26.8)
2018-09-07,199,POINT(-123.2 43.1)
2018-09-07,765,POINT(-119.4 46.8)
2018-09-07,1456,POINT(-111.9 37.3)
2018-09-07,4941,POINT(-94.8 42.3)
2018-09-07,1673,POINT(-74.1 46.9)
2018-09-07,1845,POINT(-73.3 40.4)
2018-09-07,4238,POINT(-88.0 41.2)
2018-09-07,4160,POINT(-69.3 42.3)
2018-09-07,4070,POINT(-95.0 31.3)
2018-09-07,4615,POINT(-71.7 39.0)
2018-09-08,4775,POINT(-97.8 45.2)
2018-09-08,3622,POINT(-108.4 32.1)
2018-09-08,1699,POINT(-70.0 46.5)
2018-09-08,1326,POINT(-101.7 39.9)
2018-09-08,4839,POINT(-94.8 35.2)
2018-09-08,3196,POINT(-105.3 40.0)
2018-09-08,4030,POINT(-85.2 34.6)
2018-09-08,4364,POINT(-65.3 45.1)
2018-09-08,1155,POINT(-123.5 36.6)
2018-09-08,4404,POINT(-71.0 46.6)
2018-09-09,570,POINT(-124.8 37.2)
2018-09-09,1922,POINT(-103.1 40.8)
2018-09-09,1874,POINT(-114.9 48.9)
2018-09-09,306,POINT(-79.6 28.5)
2018-09-09,2419,POINT(-122.0 42.7)
2018-09-09,2646,POINT(-91.8 28.3)
2018-09-09,1471,POINT(-107.3 45.1)
2018-09-09,4302,POINT(-117.0 39.3)
2018-09-09,2278,POINT(-78.7 47.5)
2018-09-09,1004,POINT(-112.0 45.8)
2018-09-10,17,POINT(-111.6 26.8)
2018-09-10,2601,POINT(-108.5 28.3)
2018-09-10,2525,POINT(-89.8 39.4)
2018-09-10,4425,POINT(-85.4 37.4)
2018-09-10,1427,POINT(-123.9 29.0)
2018-09-10,2326,POINT(-110.5 28.1)
2018-09-10,3942,POINT(-99.1 38.5)
2018-09-10,1297,POINT(-105.1 26.2)
2018-09-10,2854,POINT(-71.9 46.0)
2018-09-10,1128,POINT(-77.7 44.4)
2018-09-11,562,POINT(-87.4 43.8)
2018-09-11,670,POINT(-104.7 25.4)
2018-09-11,725,POINT(-83.0 26.1)
2018-09-11,3595,POINT(-74.4 38.2)
2018-09-11,3771,POINT(-89.3 48.9)
2018-09-11,2539,POINT(-77.9 33.2)
2018-09-11,3980,POINT(-80.1 33.3)
2018-09-11,3417,POINT(-90.7 28.2)
2018-09-11,1468,POINT(-106.3 41.2)
2018-09-11,3277,POINT(-80.3 40.5)
2018-09-12,864,POINT(-112.6 27.4)
2018-09-12,4770,POINT(-78.2 36.2)
2018-09-12,3547,POINT(-76.7 41.0)
2018-09-12,1907,POINT(-75.7 36.8)
2018-09-12,282,POINT(-96.6 41.2)
2018-09-12,4097,POINT(-113.5 44.6)
2018-09-12,1282,POINT(-119.0 41.5)
2018-09-12,4384,POINT(-80.4 39.8)
2018-09-12,4029,POINT(-71.8 45.5)
2018-09-12,825,POINT(-85.9 46.6)
2018-09-13,4381,POINT(-116.4 34.3)
2018-09-13,932,POINT(-68.9 29.2)
2018-09-13,4747,POINT(-65.7 44.6)
2018-09-13,4610,POINT(-99.0 30.1)
2018-09-13,4877,POINT(-89.3 47.3)
2018-09-13,1274,POINT(-78.4 25.5)
2018-09-13,3734,POINT(-80.8 47.1)
2018-09-13,2797,POINT(-66.9 39.1)
2018-09-13,2732,POINT(-118.1 43.6)
2018-09-13,4233,POINT(-90.2 34.6)
2018-09-14,2560,POINT(-83.5 48.8)
2018-09-14,2959,POINT(-71.6 30.5)
2018-09-14,1683,POINT(-72.6 31.3)
2018-09-14,4597,POINT(-66.3 26.2)
2018-09-14,3102,POINT(-94.3 47.6)
2018-09-14,2848,POINT(-75.2 35.9)
2018-09-14,1676,POINT(-99.4 41.2)
2018-09-14,4521,POINT(-99.7 41.5)
2018-09-14,2205,POINT(-109.8 46.0)
2018-09-14,1394,POINT(-75.9 41.0)
2018-09-15,4413,POINT(-65.9 38.5)
2018-09-15,3964,POINT(-109.6 42.0)
2018-09-15,2909,POINT(-121.6 43.0)
2018-09-15,70,POINT(-76.1 29.5)
2018-09-15,3957,POINT(-87.8 27.6)
2018-09-15,2300,POINT(-67.4 26.8)
2018-09-15,482,POINT(-109.9 34.0)
2018-09-15,968,POINT(-120.7 37.0)
2018-09-15,542,POINT(-95.5 39.8)
2018-09-15,503,POINT(-119.9 48.0)
2018-09-16,91,POINT(-109.3 32.9)
2018-09-16,4984,POINT(-117.4 43.3)
2018-09-16,2980,POINT(-111.6 37.8)
2018-09-16,21,POINT(-118.6 30.3)
2018-09-16,4554,POINT(-67.8 39.8)
2018-09-16,771,POINT(-108.3 48.2)
2018-09-16,3195,POINT(-98.4 28.0)
2018-09-16,35,POINT(-71.1 37.2)
2018-09-16,1816,POINT(-84.4 26.2)
2018-09-16,4167,POINT(-87.9 32.7)
2018-09-17,4334,POINT(-82.7 39.9)
2018-09-17,4712,POINT(-75.3 45.2)
2018-09-17,3669,POINT(-72.3 42.5)
2018-09-17,1535,POINT(-86.4 36.1)
2018-09-17,770,POINT(-71.6 46.8)
2018-09-17,604,POINT(-92.9 32.3)
2018-09-17,1065,POINT(-108.4 43.1)
2018-09-17,1864,POINT(-72.2 36.4)
2018-09-17,3093,POINT(-92.5 46.6)
2018-09-17,3926,POINT(-70.6 44.1)
2018-09-18,3685,POINT(-122.6 46.6)
2018-09-18,2058,POINT(-101.1 30.1)
2018-09-18,1468,POINT(-68.1 41.0)
2018-09-18,1229,POINT(-110.0 42.7)
2018-09-18,4238,POINT(-68.5 42.8)
2018-09-18,4191,POINT(-67.8 37.1)
2018-09-18,1509,POINT(-72.1 25.3)
2018-09-18,1840,POINT(-91.2 31.3)
2018-09-18,3405,POINT(-86.2 32.8)
2018-09-18,1213,POINT(-72.8 45.4)
2018-09-19,4280,POINT(-78.4 45.2)
2018-09-19,2820,POINT(-87.2 27.5)
2018-09-19,3102,POINT(-66.1 47.8)
2018-09-19,3054,POINT(-83.9 29.4)
2018-09-19,4683,POINT(-66.5 34.9)
2018-09-19,3524,POINT(-121.6 30.2)
2018-09-19,1808,POINT(-116.7 45.6)
2018-09-19,2585,POINT(-97.9 43.0)
2018-09-19,154,POINT(-101.9 33.5)
2018-09-19,4867,POINT(-78.0 41.4)
2018-09-20,3936,POINT(-115.4 29.4)
2018-09-20,1387,POINT(-66.4 34.2)
2018-09-20,3156,POINT(-106.1 34.1)
2018-09-20,1835,POINT(-99.3 30.7)
2018-09-20,803,POINT(-108.5 46.0)
2018-09-20,1611,POINT(-90.2 41.3)
2018-09-20,4424,POINT(-121.5 31.7)
2018-09-20,1120,POINT(-116.0 30.8)
2018-09-20,4063,POINT(-80.3 25.4)
2018-09-20,4803,POINT(-113.8 33.3)
2018-09-21,3947,POINT(-110.9 37.6)
2018-09-21,3973,POINT(-77.4 31.7)
2018-09-21,4952,POINT(-119.4 41.8)
2018-09-21,792,POINT(-98.8 34.9)
2018-09-21,1126,POINT(-123.6 32.6)
2018-09-21,1760,POINT(-104.2 47.5)
2018-09-21,2586,POINT(-83.1 31.3)
2018-09-21,4037,POINT(-119.6 34.6)
2018-09-21,3346,POINT(-71.7 34.2)
2018-09-21,4397,POINT(-70.4 30.8)
2018-09-22,1497,POINT(-118.7 30.2)
2018-09-22,3885,POINT(-65.6 32.3)
2018-09-22,3641,POINT(-107.1 45.7)
2018-09-22,4202,POINT(-120.0 43.4)
2018-09-22,3968,POINT(-124.7 41.3)
2018-09-22,3407,POINT(-100.5 36.0)
2018-09-22,83,POINT(-87.2 37.2)
2018-09-22,1369,POINT(-105.1 31.4)
2018-09-22,1101,POINT(-74.8 26.8)
2018-09-22,4863,POINT(-82.0 32.9)
2018-09-23,1951,POINT(-104.0 36.9)
2018-09-23,3158,POINT(-80.9 26.4)
2018-09-23,4313,POINT(-68.6 27.1)
2018-09-23,1254,POINT(-119.4 31.3)
2018-09-23,1295,POINT(-106.6 33.8)
2018-09-23,4515,POINT(-97.2 34.4)
2018-09-23,3046,POINT(-95.1 27.8)
2018-09-23,780,POINT(-92.5 30.4)
2018-09-23,1853,POINT(-107.0 31.3)
2018-09-23,83,POINT(-85.0 26.6)
2018-09-24,1670,POINT(-86.3 32.8)
2018-09-24,4359,POINT(-90.3 26.7)
2018-09-24,829,POINT(-118.2 41.9)
2018-09-24,3828,POINT(-96.4 34.3)
2018-09-24,341,POINT(-103.6 32.8)
2018-09-24,1431,POINT(-95.5 28.0)
2018-09-24,3665,POINT(-69.7 30.4)
2018-09-24,4941,POINT(-96.2 30.6)
2018-09-24,1701,POINT(-124.2 48.6)
2018-09-24,4560,POINT(-98.7 45.0)
2018-09-25,4418,POINT(-75.8 25.4)
2018-09-25,237,POINT(-78.2 39.8)
2018-09-25,2891,POINT(-94.2 31.1)
2018-09-25,4963,POINT(-110.0 27.5)
2018-09-25,2875,POINT(-97.1 41.9)
2018-09-25,2585,POINT(-91.2 28.2)
2018-09-25,4532,POINT(-65.0 35.6)
2018-09-25,474,POINT(-86.3 40.2)
2018-09-25,287,POINT(-83.3 38.3)
2018-09-25,4124,POINT(-95.5 48.5)
2018-09-26,75,POINT(-103.7 43.9)
2018-09-26,4272,POINT(-76.2 43.6)
2018-09-26,412,POINT(-95.3 33.5)
2018-09-26,3993,POINT(-65.3 25.2)
2018-09-26,4514,POINT(-97.6 42.6)
2018-09-26,3488,POINT(-120.9 49.0)
2018-09-26,3454,POINT(-84.0 34.7)
2018-09-26,4702,POINT(-122.2 48.7)
2018-09-26,4429,POINT(-110.0 28.4)
2018-09-26,3049,POINT(-103.8 32.1)
2018-09-27,1447,POINT(-80.6 29.1)
2018-09-27,438,POINT(-95.3 36.4)
2018-09-27,2692,POINT(-123.3 44.1)
2018-09-27,2787,POINT(-88.0 33.2)
2018-09-27,3388,POINT(-100.3 46.7)
2018-09-27,402,POINT(-69.7 38.1)
2018-09-27,4551,POINT(-95.0 36.2)
2018-09-27,351,POINT(-82.5 43.9)
2018-09-27,142,POINT(-111.9 27.4)
2018-09-27,274,POINT(-79.3 43.6)
2018-09-28,4198,POINT(-81.7 30.8)
2018-09-28,1695,POINT(-70.8 31.7)
2018-09-28,1444,POINT(-123.0 39.4)
2018-09-28,1670,POINT(-98.1 46.6)
2018-09-28,3827,POINT(-84.3 38.9)
2018-09-28,2364,POINT(-119.3 40.6)
2018-09-28,275,POINT(-100.4 43.6)
2018-09-28,4751,POINT(-68.5 31.2)
2018-09-28,1146,POINT(-98.8 44.9)
2018-09-28,4559,POINT(-65.9 35.0)
2018-09-29,4936,POINT(-121.6 29.2)
2018-09-29,1400,POINT(-81.9 33.4)
2018-09-29,1122,POINT(-90.1 30.9)
2018-09-29,2244,POINT(-95.0 30.5)
2018-09-29,2876,POINT(-66.7 31.8)
2018-09-29,3078,POINT(-117.2 29.3)
2018-09-29,2189,POINT(-71.2 41.0)
2018-09-29,4977,POINT(-83.5 38.9)
2018-09-29,644,POINT(-109.5 40.6)
