date,number_of_strikes,center_point_geom
2016-12-06,14,POINT(-103.7 30.3)
2016-07-30,26,POINT(-76.2 21.0)
2017-09-14,6,POINT(-96.1 35.2)
2016-12-13,7,POINT(-75.8 42.6)
2017-08-10,19,POINT(-116.9 48.7)
2016-10-22,39,POINT(-77.8 45.3)
2017-01-24,16,POINT(-73.4 28.1)
2016-03-28,5,POINT(-74.3 30.4)
2017-03-02,5,POINT(-103.2 35.6)
2016-06-18,20,POINT(-115.2 40.6)
2016-05-26,3,POINT(-74.2 42.1)
2016-08-27,2,POINT(-112.1 45.5)
2016-02-24,3,POINT(-92.7 26.7)
2017-08-26,10,POINT(-99.6 23.4)
2017-10-30,9,POINT(-72.1 25.3)
2017-06-03,1,POINT(-99.2 48.3)
2016-10-25,4,POINT(-101.5 24.0)
2017-09-01,9,POINT(-90.7 29.6)
2017-07-15,12,POINT(-93.6 25.9)
2017-12-25,11,POINT(-97.4 23.3)
2016-01-04,8,POINT(-94.9 35.8)
2016-12-29,34,POINT(-115.1 31.4)
2016-10-18,11,POINT(-73.3 41.8)
2017-01-23,21,POINT(-107.5 31.8)
2017-04-15,36,POINT(-91.5 36.7)
2017-06-14,39,POINT(-118.2 44.6)
2017-03-01,39,POINT(-105.2 35.8)
2017-02-02,14,POINT(-85.6 33.1)
2016-10-30,22,POINT(-97.1 24.0)
2017-12-13,8,POINT(-83.5 36.8)
2016-04-13,40,POINT(-112.2 23.0)
2016-11-26,5,POINT(-70.6 23.1)
2016-12-29,31,POINT(-97.7 33.5)
2016-12-31,13,POINT(-93.1 35.6)
2016-03-22,8,POINT(-107.1 42.4)
2017-07-20,10,POINT(-103.0 33.7)
2017-11-06,18,POINT(-87.3 38.6)
2016-03-25,54,POINT(-102.9 47.6)
2016-08-06,3,POINT(-84.1 48.2)
2017-01-02,51,POINT(-105.7 27.9)
2017-12-25,34,POINT(-81.7 33.7)
2017-12-15,18,POINT(-86.3 35.9)
2016-08-29,3,POINT(-109.4 33.4)
2016-06-10,34,POINT(-117.5 48.9)
2016-06-27,24,POINT(-73.5 28.7)
2016-04-01,14,POINT(-108.2 35.6)
2017-05-14,44,POINT(-91.1 23.8)
2017-10-11,22,POINT(-105.1 38.9)
2017-05-20,7,POINT(-87.1 29.8)
2017-09-15,1,POINT(-84.9 44.2)
2016-06-17,29,POINT(-116.3 23.9)
2017-01-21,6,POINT(-117.5 46.4)
2016-11-16,7,POINT(-70.5 32.9)
2016-04-10,12,POINT(-81.6 32.2)
2016-10-22,28,POINT(-106.9 42.9)
2016-07-11,52,POINT(-95.4 29.1)
2017-04-05,5,POINT(-72.1 45.7)
2017-12-19,43,POINT(-92.8 28.3)
2016-10-12,19,POINT(-99.0 41.9)
2016-08-03,39,POINT(-118.1 21.7)
2017-03-31,38,POINT(-90.8 41.0)
2016-08-15,10,POINT(-75.9 27.9)
2016-12-26,23,POINT(-92.9 41.8)
2016-02-12,59,POINT(-80.9 44.8)
2016-06-29,23,POINT(-75.7 25.1)
2017-05-25,13,POINT(-99.6 25.0)
2017-04-06,10,POINT(-99.4 42.4)
2016-10-12,4,POINT(-73.9 25.1)
2016-10-23,135,POINT(-103.0 20.6)
2017-07-09,22,POINT(-86.9 21.8)
2016-02-06,7,POINT(-89.0 20.8)
2016-03-23,2,POINT(-95.7 47.2)
2016-09-13,29,POINT(-87.9 46.0)
2016-08-04,39,POINT(-84.8 36.7)
2017-06-05,12,POINT(-73.8 35.4)
2016-01-26,63,POINT(-80.0 27.3)
2016-09-07,8,POINT(-102.1 35.0)
2016-08-02,29,POINT(-98.4 47.9)
2017-10-18,7,POINT(-74.8 37.1)
2016-11-15,9,POINT(-106.5 21.7)
2017-02-14,19,POINT(-103.8 21.1)
2017-04-03,1,POINT(-85.5 46.1)
2016-11-19,5,POINT(-114.5 26.5)
2017-06-13,4,POINT(-80.6 20.1)
2016-12-04,8,POINT(-72.6 42.3)
2016-08-15,31,POINT(-87.8 44.6)
2016-08-23,48,POINT(-116.4 28.6)
2016-12-31,1,POINT(-108.1 44.9)
2017-03-09,6,POINT(-115.1 44.1)
2017-03-24,1,POINT(-104.5 34.6)
2017-05-21,40,POINT(-73.0 48.2)
2016-10-02,5,POINT(-102.0 45.3)
2017-09-24,30,POINT(-110.8 20.9)
2016-03-02,1,POINT(-86.9 47.0)
2016-11-26,11,POINT(-75.0 36.2)
2016-07-05,9,POINT(-118.3 34.1)
2017-06-20,8,POINT(-86.6 48.7)
2017-05-19,17,POINT(-105.5 28.5)
2017-08-30,10,POINT(-101.3 33.2)
2016-11-16,11,POINT(-108.1 25.5)
2016-07-11,5,POINT(-74.7 46.2)
2016-09-10,11,POINT(-75.7 22.0)
2017-08-01,28,POINT(-89.8 20.5)
2016-11-09,8,POINT(-119.2 24.6)
2017-07-05,39,POINT(-72.7 39.0)
2016-08-11,4,POINT(-96.6 23.5)
2017-03-06,38,POINT(-95.6 47.6)
2016-12-21,20,POINT(-81.4 40.4)
2017-03-02,12,POINT(-89.3 40.5)
2017-01-26,1,POINT(-113.9 49.2)
2016-08-09,3,POINT(-114.7 21.7)
2016-04-12,11,POINT(-107.4 39.6)
2016-11-13,43,POINT(-116.5 47.0)
2017-11-04,63,POINT(-78.4 38.5)
2017-06-20,54,POINT(-118.0 33.8)
2017-10-27,7,POINT(-72.7 20.7)
2016-08-06,6,POINT(-114.4 25.1)
2017-03-13,27,POINT(-77.1 47.6)
2017-12-27,57,POINT(-108.1 49.4)
2016-06-17,3,POINT(-87.0 34.8)
2017-08-14,10,POINT(-102.9 47.0)
2016-03-12,37,POINT(-116.6 34.4)
2017-07-28,14,POINT(-83.5 24.8)
2017-03-31,37,POINT(-79.6 22.6)
2016-03-15,3,POINT(-105.1 45.0)
2016-09-19,31,POINT(-80.8 48.1)
2017-04-13,10,POINT(-97.1 32.3)
2017-09-01,24,POINT(-83.5 23.8)
2017-08-19,7,POINT(-87.7 45.4)
2017-10-22,24,POINT(-73.5 30.3)
2017-06-01,25,POINT(-103.6 34.6)
2017-09-12,11,POINT(-114.5 49.8)
2016-07-17,70,POINT(-80.6 40.3)
2016-12-03,1,POINT(-79.4 41.7)
2016-02-07,23,POINT(-118.7 28.4)
2016-11-14,48,POINT(-113.7 27.7)
2017-10-01,39,POINT(-78.4 28.8)
2016-05-19,17,POINT(-90.0 37.9)
2016-09-04,46,POINT(-97.4 48.1)
2017-10-20,3,POINT(-78.7 40.6)
2017-03-02,16,POINT(-107.7 28.6)
2016-07-13,80,POINT(-103.8 39.3)
2016-08-02,96,POINT(-81.3 24.2)
2017-10-06,23,POINT(-90.4 32.8)
2017-06-24,4,POINT(-109.6 46.7)
2017-09-01,3,POINT(-75.3 27.5)
2017-01-23,52,POINT(-70.3 36.7)
2017-03-04,43,POINT(-112.8 22.3)
2017-11-24,8,POINT(-105.2 22.6)
2016-05-31,54,POINT(-82.5 22.1)
2016-04-12,3,POINT(-113.8 26.3)
2017-02-08,7,POINT(-96.8 33.7)
2016-10-14,21,POINT(-109.1 47.4)
2016-05-12,4,POINT(-86.8 30.4)
2017-03-21,91,POINT(-102.0 38.9)
2017-02-05,6,POINT(-77.6 36.7)
2016-02-04,6,POINT(-97.1 24.4)
2017-08-14,13,POINT(-93.2 34.2)
2016-12-09,31,POINT(-75.6 24.2)
2017-04-28,3,POINT(-81.6 29.3)
2017-10-06,23,POINT(-79.6 23.0)
2017-06-04,3,POINT(-119.4 26.5)
2017-01-22,2,POINT(-87.1 31.2)
2017-06-28,1,POINT(-96.7 38.7)
2017-11-29,16,POINT(-75.8 24.1)
2016-01-11,12,POINT(-118.1 37.8)
2017-08-03,8,POINT(-77.8 27.3)
2016-05-17,15,POINT(-113.2 22.0)
2016-05-10,14,POINT(-90.4 47.5)
2017-02-02,13,POINT(-83.7 21.5)
2016-09-07,4,POINT(-110.1 45.3)
2017-09-26,46,POINT(-111.7 41.6)
2016-12-31,20,POINT(-85.9 28.7)
2017-02-24,3,POINT(-111.6 41.5)
2017-02-27,6,POINT(-94.3 27.9)
2016-06-10,29,POINT(-106.9 43.8)
2016-04-04,30,POINT(-118.4 23.0)
2016-06-10,26,POINT(-116.6 21.0)
2016-12-26,32,POINT(-113.4 24.1)
2016-08-16,19,POINT(-92.7 41.6)
2016-04-25,7,POINT(-109.4 49.0)
2016-08-08,9,POINT(-77.5 39.6)
2017-04-07,15,POINT(-118.6 46.3)
2017-11-11,6,POINT(-87.0 20.8)
2016-11-10,39,POINT(-115.5 32.3)
2016-11-25,28,POINT(-75.5 37.3)
2017-10-18,79,POINT(-117.9 32.2)
2016-10-12,11,POINT(-112.8 41.4)
2016-06-30,41,POINT(-106.1 26.6)
2017-03-31,31,POINT(-115.0 27.9)
2016-10-01,36,POINT(-74.4 35.2)
2016-02-06,24,POINT(-113.4 39.9)
2017-03-18,9,POINT(-115.9 23.9)
2016-02-05,6,POINT(-117.0 29.0)
2016-03-08,7,POINT(-79.7 28.4)
2017-02-13,17,POINT(-87.5 34.5)
2016-12-25,43,POINT(-82.2 48.9)
2016-04-30,12,POINT(-84.8 31.7)
2017-10-28,19,POINT(-71.6 45.8)
2017-12-17,27,POINT(-81.6 32.0)
2017-07-09,39,POINT(-100.9 29.7)
2017-04-26,21,POINT(-105.5 22.7)
2016-10-15,20,POINT(-105.4 41.3)
2016-03-30,88,POINT(-104.4 28.7)
2016-07-30,40,POINT(-110.7 41.0)
2017-07-28,27,POINT(-100.3 31.0)
2016-03-12,36,POINT(-114.5 20.5)
2016-10-16,184,POINT(-105.1 24.7)
2017-01-01,15,POINT(-111.2 43.3)
2016-01-27,25,POINT(-74.0 26.5)
2017-02-23,34,POINT(-96.9 26.9)
2016-12-27,12,POINT(-78.9 30.0)
2017-07-18,62,POINT(-90.6 25.5)
2017-03-30,10,POINT(-90.1 36.2)
2017-09-03,6,POINT(-119.8 35.4)
2017-04-16,23,POINT(-119.4 38.9)
2017-08-13,2,POINT(-106.1 49.0)
2017-01-03,3,POINT(-117.0 23.6)
2016-11-21,71,POINT(-106.1 31.5)
2017-02-13,7,POINT(-89.1 35.0)
2017-08-24,1,POINT(-84.5 47.1)
2017-05-17,13,POINT(-89.4 39.0)
2016-01-25,41,POINT(-92.3 32.7)
2016-06-09,9,POINT(-115.9 21.5)
2016-07-13,11,POINT(-113.6 42.7)
2017-12-13,4,POINT(-117.9 36.7)
2017-02-24,9,POINT(-79.4 40.3)
2017-11-08,68,POINT(-103.8 29.5)
2016-01-13,42,POINT(-99.9 27.7)
2017-02-10,27,POINT(-88.8 39.0)
2016-12-20,31,POINT(-71.6 32.7)
2016-09-02,23,POINT(-89.2 30.5)
2016-03-28,3,POINT(-114.1 26.4)
2017-03-14,3,POINT(-74.9 32.2)
2017-02-24,16,POINT(-108.5 48.0)
2017-10-13,19,POINT(-80.5 23.3)
2016-09-12,72,POINT(-82.6 24.9)
2016-10-02,12,POINT(-99.2 38.2)
2017-10-19,50,POINT(-93.9 27.2)
2016-01-07,93,POINT(-108.6 46.1)
2017-05-14,38,POINT(-84.9 45.5)
2016-09-02,11,POINT(-71.0 32.6)
2016-12-11,29,POINT(-98.6 40.4)
2016-07-22,16,POINT(-70.1 43.3)
2017-04-26,5,POINT(-107.4 29.9)
2017-04-24,3,POINT(-114.0 29.5)
2016-04-03,2,POINT(-70.1 20.1)
2016-11-05,8,POINT(-101.2 27.0)
2017-06-03,24,POINT(-77.0 40.4)
2017-03-05,50,POINT(-118.5 33.3)
2016-06-18,8,POINT(-88.6 38.9)
2016-04-28,16,POINT(-119.8 26.8)
2017-10-01,13,POINT(-94.8 38.3)
2016-03-03,3,POINT(-83.2 27.3)
2016-04-26,29,POINT(-88.9 41.2)
2016-04-18,15,POINT(-88.6 24.7)
2017-05-07,50,POINT(-103.7 28.7)
2017-12-17,37,POINT(-88.3 26.2)
2017-08-22,7,POINT(-77.3 20.8)
2017-02-20,8,POINT(-95.2 47.4)
2016-11-20,16,POINT(-92.9 22.3)
2016-08-27,3,POINT(-78.1 32.5)
2017-12-10,6,POINT(-113.9 30.6)
2017-05-30,35,POINT(-89.9 25.5)
2017-09-09,4,POINT(-96.3 33.3)
2017-09-10,16,POINT(-99.1 35.1)
2016-09-08,11,POINT(-99.6 28.0)
2016-07-04,5,POINT(-88.4 35.8)
2017-02-16,70,POINT(-75.1 39.3)
2017-05-18,35,POINT(-87.5 35.6)
2017-06-16,7,POINT(-106.8 46.9)
2016-06-02,31,POINT(-113.1 24.1)
2016-08-11,1,POINT(-71.1 45.2)
2017-08-20,7,POINT(-104.8 24.4)
2017-07-06,3,POINT(-96.7 32.9)
2017-02-21,12,POINT(-119.1 24.6)
2017-04-29,21,POINT(-79.4 38.1)
2017-11-14,4,POINT(-80.3 30.4)
2017-11-02,6,POINT(-85.3 33.6)
2016-06-08,10,POINT(-102.2 24.9)
2016-02-20,20,POINT(-101.3 34.2)
2017-09-21,8,POINT(-95.2 42.1)
2016-10-06,19,POINT(-99.9 48.0)
2016-06-20,9,POINT(-111.6 28.5)
2016-11-27,6,POINT(-108.4 33.0)
2017-08-18,39,POINT(-103.5 43.5)
2016-10-19,10,POINT(-119.0 36.7)
2016-03-06,51,POINT(-102.9 42.2)
2016-09-26,8,POINT(-78.9 43.5)
2016-12-09,16,POINT(-96.5 42.0)
2016-09-27,2,POINT(-110.7 48.6)
2016-03-01,23,POINT(-85.3 41.9)
2017-11-19,32,POINT(-118.9 23.6)
2017-09-20,72,POINT(-112.3 44.0)
2016-05-15,37,POINT(-90.9 22.7)
2016-09-15,8,POINT(-86.4 31.9)
2016-09-12,17,POINT(-105.3 30.5)
2016-11-26,18,POINT(-106.1 24.7)
2017-01-27,2,POINT(-119.0 23.2)
2017-06-27,2,POINT(-105.8 28.7)
2016-09-10,8,POINT(-72.0 40.6)
2016-09-23,28,POINT(-100.1 26.2)
2016-01-07,7,POINT(-103.6 49.1)
2017-03-14,42,POINT(-88.7 20.2)
2017-07-04,21,POINT(-70.5 37.1)
2016-01-04,13,POINT(-98.1 36.8)
2017-06-25,16,POINT(-115.3 28.2)
2017-11-08,9,POINT(-84.1 37.9)
2016-11-02,73,POINT(-75.1 36.8)
2017-04-06,4,POINT(-86.0 40.6)
2017-07-01,40,POINT(-95.1 46.2)
2016-12-16,23,POINT(-107.7 23.0)
2017-05-13,25,POINT(-97.7 45.1)
2016-07-29,37,POINT(-98.9 20.6)
2016-04-22,3,POINT(-71.9 21.8)
2016-04-26,24,POINT(-118.2 47.2)
2016-11-11,30,POINT(-101.8 41.2)
2017-07-16,84,POINT(-104.4 39.3)
2017-03-08,28,POINT(-70.9 35.5)
2016-01-15,61,POINT(-119.7 43.4)
2016-07-19,38,POINT(-105.4 41.9)
2016-12-12,42,POINT(-71.3 30.3)
2016-05-03,50,POINT(-112.0 34.9)
2016-06-04,16,POINT(-80.5 34.5)
2017-02-12,25,POINT(-91.8 33.0)
2016-07-26,3,POINT(-74.7 40.5)
2017-04-10,9,POINT(-76.3 44.3)
2016-06-12,43,POINT(-91.2 48.7)
2016-10-03,77,POINT(-92.3 32.4)
2017-12-05,3,POINT(-112.4 41.0)
2017-01-28,18,POINT(-117.0 36.9)
2016-02-19,27,POINT(-83.4 25.4)
2017-12-25,15,POINT(-89.4 29.2)
2017-08-24,6,POINT(-80.2 45.5)
2016-05-23,1,POINT(-119.1 44.2)
2016-06-14,61,POINT(-73.3 45.5)
2016-03-07,6,POINT(-116.3 21.3)
2016-01-20,8,POINT(-74.8 49.7)
2017-09-14,21,POINT(-110.4 36.7)
2016-03-09,12,POINT(-107.0 35.2)
2017-03-29,12,POINT(-76.4 42.0)
2016-01-25,2,POINT(-97.4 24.0)
2016-11-05,97,POINT(-85.3 26.9)
2016-01-12,7,POINT(-75.0 48.3)
2017-07-30,3,POINT(-105.4 26.2)
2017-11-24,23,POINT(-113.2 30.1)
2016-08-21,28,POINT(-93.0 27.4)
2016-05-12,1,POINT(-100.6 34.5)
2017-11-28,7,POINT(-80.1 44.1)
2017-08-13,5,POINT(-119.7 45.1)
2017-10-05,32,POINT(-91.0 29.7)
2016-10-01,5,POINT(-94.2 22.2)
2017-12-12,6,POINT(-77.5 23.4)
2017-09-04,87,POINT(-91.2 44.5)
2016-05-31,25,POINT(-70.2 32.9)
2017-03-27,10,POINT(-118.7 44.6)
2016-08-03,29,POINT(-94.8 20.4)
2017-10-20,13,POINT(-71.2 21.0)
2016-11-05,5,POINT(-72.7 29.5)
2016-08-20,14,POINT(-109.1 26.1)
2017-05-07,30,POINT(-78.6 39.4)
2016-05-28,4,POINT(-79.7 37.6)
2016-12-02,14,POINT(-71.9 46.8)
2017-03-31,3,POINT(-94.5 43.7)
2017-04-23,37,POINT(-93.5 23.0)
2017-05-21,35,POINT(-80.7 46.6)
2016-10-01,23,POINT(-70.1 23.6)
2016-06-29,51,POINT(-104.5 25.9)
2017-03-09,11,POINT(-85.8 35.2)
2016-05-30,3,POINT(-86.4 23.3)
2017-04-15,75,POINT(-77.1 26.8)
2016-07-22,15,POINT(-87.5 33.4)
2017-08-14,13,POINT(-97.1 27.5)
2017-04-08,2,POINT(-104.5 48.4)
2016-11-22,17,POINT(-71.5 24.9)
2016-05-28,21,POINT(-103.2 37.2)
2016-10-03,13,POINT(-107.2 34.9)
2016-02-04,49,POINT(-80.4 33.6)
2016-08-03,28,POINT(-95.1 27.0)
2016-01-01,1,POINT(-110.8 25.7)
2017-12-18,16,POINT(-102.0 29.1)
2017-04-12,102,POINT(-109.8 37.8)
2017-08-26,5,POINT(-109.5 37.4)
2017-04-10,20,POINT(-116.2 43.2)
2017-03-26,7,POINT(-87.7 29.1)
2017-08-25,10,POINT(-101.4 41.3)
2016-03-10,1,POINT(-117.0 46.5)
2017-10-05,24,POINT(-87.5 45.7)
2016-09-13,30,POINT(-105.2 34.0)
2016-04-01,30,POINT(-111.9 39.8)
2017-08-16,71,POINT(-72.0 44.9)
2017-01-06,37,POINT(-116.3 24.7)
2016-04-08,5,POINT(-100.7 48.7)
2017-05-24,6,POINT(-89.2 38.1)
2017-07-18,30,POINT(-70.3 28.5)
2017-08-14,31,POINT(-115.9 35.7)
2017-05-21,3,POINT(-73.4 42.1)
2016-12-08,1,POINT(-76.0 44.6)
2016-09-02,11,POINT(-81.0 29.2)
2017-04-16,24,POINT(-114.9 30.3)
2016-10-05,41,POINT(-105.5 44.5)
2017-05-24,4,POINT(-106.4 45.2)
2017-03-06,34,POINT(-93.3 40.6)
2017-03-17,24,POINT(-114.0 40.5)
2016-09-17,4,POINT(-79.2 27.5)
2016-09-11,42,POINT(-85.9 48.7)
2017-04-05,55,POINT(-76.9 45.5)
2017-08-17,7,POINT(-108.9 46.2)
2016-09-21,4,POINT(-89.0 25.9)
2017-05-29,69,POINT(-77.5 49.5)
2017-03-20,1,POINT(-117.5 33.4)
2016-08-10,60,POINT(-92.5 40.5)
2016-07-10,5,POINT(-83.6 47.0)
2017-07-11,12,POINT(-101.4 23.0)
2017-03-15,8,POINT(-102.3 29.5)
2016-09-25,4,POINT(-118.4 31.0)
2016-02-10,9,POINT(-95.5 43.2)
2017-10-12,16,POINT(-90.2 28.9)
2016-02-10,2,POINT(-83.0 31.7)
2016-11-26,34,POINT(-115.7 31.4)
2016-06-23,33,POINT(-99.2 47.4)
2017-03-08,32,POINT(-107.1 20.1)
2017-03-24,24,POINT(-109.7 24.2)
2016-11-18,13,POINT(-107.7 47.8)
2016-10-06,36,POINT(-102.0 38.3)
2016-04-03,39,POINT(-83.4 22.7)
2016-12-05,7,POINT(-98.2 34.2)
2017-02-23,14,POINT(-116.8 48.1)
2016-07-23,5,POINT(-102.6 42.7)
2017-07-21,6,POINT(-114.5 27.7)
2016-09-16,6,POINT(-109.4 33.0)
2017-11-10,36,POINT(-113.5 34.7)
2017-11-13,6,POINT(-71.4 42.9)
2017-01-25,16,POINT(-76.0 43.3)
2017-10-10,20,POINT(-88.8 28.8)
2016-10-04,28,POINT(-107.5 41.8)
2017-04-25,1,POINT(-111.3 49.2)
2017-03-26,13,POINT(-77.9 22.2)
2016-10-17,7,POINT(-116.4 44.5)
2017-10-08,36,POINT(-85.3 37.8)
2016-04-14,1,POINT(-105.3 31.4)
2017-01-11,5,POINT(-95.5 43.7)
2016-07-08,8,POINT(-83.6 29.8)
2016-07-13,2,POINT(-118.2 30.1)
2017-07-29,11,POINT(-111.2 35.0)
2017-01-11,28,POINT(-87.6 33.7)
2017-11-13,5,POINT(-74.0 24.0)
2016-01-18,29,POINT(-107.1 20.8)
2016-09-15,16,POINT(-112.5 39.0)
2017-01-06,9,POINT(-73.8 30.0)
2017-12-02,10,POINT(-76.7 35.7)
2017-08-15,3,POINT(-74.5 26.2)
2016-02-29,6,POINT(-113.8 37.0)
2016-04-14,27,POINT(-73.8 29.9)
2017-03-01,40,POINT(-90.9 38.3)
2016-09-17,7,POINT(-86.7 40.3)
2016-02-15,18,POINT(-97.3 20.1)
2017-10-05,1,POINT(-102.2 32.9)
2017-06-09,2,POINT(-114.4 41.8)
2017-04-21,67,POINT(-108.8 42.2)
2016-09-23,46,POINT(-90.6 31.4)
2017-06-17,2,POINT(-104.2 44.6)
2016-04-15,35,POINT(-114.0 39.5)
2017-05-31,3,POINT(-84.5 49.7)
2017-11-23,36,POINT(-93.6 35.4)
2017-01-30,49,POINT(-117.9 31.3)
2016-05-28,4,POINT(-86.4 47.6)
2016-10-06,4,POINT(-76.9 32.1)
2017-06-08,53,POINT(-81.2 39.2)
2016-01-26,8,POINT(-73.8 44.8)
2017-07-05,13,POINT(-103.1 33.8)
2016-10-08,8,POINT(-115.6 33.3)
2017-04-28,28,POINT(-84.3 28.7)
2016-03-04,5,POINT(-74.9 48.9)
2016-04-20,14,POINT(-104.1 48.3)
2016-03-28,39,POINT(-106.7 34.0)
2017-09-27,58,POINT(-84.3 29.8)
2017-02-25,9,POINT(-83.6 23.8)
2017-10-19,3,POINT(-78.5 34.3)
2017-12-26,34,POINT(-82.7 46.8)
2017-03-15,3,POINT(-100.0 46.1)
2016-05-07,31,POINT(-98.8 23.5)
2016-10-20,24,POINT(-79.8 34.6)
2016-05-28,18,POINT(-106.6 44.5)
2016-11-22,57,POINT(-114.6 45.1)
2016-05-19,8,POINT(-109.1 48.0)
2016-05-01,2,POINT(-94.7 26.1)
2017-06-06,80,POINT(-91.5 32.4)
2017-01-18,12,POINT(-116.5 48.6)
2016-10-09,12,POINT(-104.8 28.1)
2017-03-22,2,POINT(-82.5 30.0)
2016-07-12,28,POINT(-76.9 26.8)
2017-12-07,26,POINT(-113.5 36.2)
2017-08-15,4,POINT(-94.1 35.9)
2017-09-10,6,POINT(-112.5 44.5)
2016-07-24,1,POINT(-83.9 32.4)
2017-12-21,45,POINT(-112.2 27.5)
2017-09-30,6,POINT(-115.2 44.9)
2017-06-29,53,POINT(-98.0 39.5)
2016-03-04,17,POINT(-115.3 24.7)
2016-01-17,12,POINT(-79.2 37.1)
2017-03-10,1,POINT(-78.7 33.8)
2016-04-14,2,POINT(-94.4 45.4)
2017-03-15,4,POINT(-91.4 38.0)
2017-09-11,3,POINT(-113.4 43.7)
2017-11-18,6,POINT(-106.2 33.9)
2016-08-15,4,POINT(-113.9 49.4)
2017-12-02,22,POINT(-109.3 44.0)
2017-01-29,8,POINT(-100.3 38.0)
2016-07-31,26,POINT(-85.9 44.4)
2017-11-04,3,POINT(-83.6 29.6)
2016-10-24,5,POINT(-97.8 49.3)
2017-02-28,31,POINT(-105.3 32.4)
2017-12-02,21,POINT(-79.5 31.1)
2017-02-04,3,POINT(-98.1 43.6)
2017-06-07,65,POINT(-92.0 38.9)
2017-08-02,29,POINT(-106.7 43.0)
2017-07-06,17,POINT(-116.7 43.4)
2017-02-01,9,POINT(-111.8 39.1)
2016-09-16,2,POINT(-84.3 45.3)
2016-05-05,9,POINT(-106.2 41.8)
2016-08-13,8,POINT(-113.7 37.3)
2017-12-22,2,POINT(-87.9 42.8)
2016-11-28,31,POINT(-96.1 34.9)
2016-11-25,11,POINT(-118.8 34.6)
2016-09-21,45,POINT(-70.5 30.2)
2016-06-19,4,POINT(-100.9 45.4)
2016-01-01,8,POINT(-87.2 29.0)
2017-12-21,7,POINT(-70.8 27.5)
2016-08-28,41,POINT(-88.3 26.6)
2017-08-06,15,POINT(-104.4 39.8)
2017-08-23,4,POINT(-95.6 26.0)
2016-01-20,9,POINT(-114.9 46.0)
2016-11-10,58,POINT(-111.5 40.9)
2017-04-17,17,POINT(-104.4 43.7)
2016-05-20,1,POINT(-115.8 24.2)
2016-11-28,2,POINT(-114.3 20.4)
2017-11-17,6,POINT(-78.0 22.4)
2016-02-19,20,POINT(-107.5 40.3)
2017-08-28,6,POINT(-103.9 23.1)
2017-04-05,38,POINT(-111.3 34.2)
2017-11-10,20,POINT(-99.8 44.1)
2017-01-25,8,POINT(-85.1 30.7)
2016-02-24,11,POINT(-72.7 21.4)
2016-02-20,10,POINT(-93.1 46.5)
2017-05-04,8,POINT(-105.0 41.2)
2016-11-27,20,POINT(-94.5 21.1)
2016-09-26,5,POINT(-113.6 29.7)
2016-12-27,7,POINT(-86.1 31.2)
2016-05-24,2,POINT(-103.6 46.1)
2017-08-11,10,POINT(-72.8 22.6)
2016-05-08,2,POINT(-87.1 43.1)
2017-01-09,1,POINT(-96.2 49.2)
2017-05-19,21,POINT(-108.5 31.6)
2017-09-14,4,POINT(-115.4 20.7)
2016-01-01,1,POINT(-110.6 27.2)
2017-01-01,2,POINT(-91.5 23.8)
2017-06-21,5,POINT(-94.0 43.7)
2017-09-19,26,POINT(-119.5 30.5)
2017-05-09,1,POINT(-82.8 46.9)
2016-06-22,26,POINT(-118.0 47.4)
2017-06-08,19,POINT(-116.1 31.1)
2016-02-03,15,POINT(-84.4 38.1)
2016-11-13,49,POINT(-87.7 48.3)
2017-08-07,36,POINT(-109.2 22.6)
2017-07-16,11,POINT(-86.9 43.2)
2016-07-29,1,POINT(-119.1 21.5)
2017-12-27,25,POINT(-106.1 33.3)
2017-07-06,1,POINT(-82.0 35.4)
2016-11-06,7,POINT(-96.3 36.5)
2016-04-03,14,POINT(-77.2 45.5)
2016-07-07,3,POINT(-112.8 26.2)
2017-10-08,23,POINT(-76.9 33.2)
2017-12-18,8,POINT(-95.7 28.2)
2017-05-28,9,POINT(-114.9 37.7)
2016-07-22,21,POINT(-117.7 36.7)
2017-05-05,11,POINT(-119.9 43.6)
2017-10-29,6,POINT(-88.1 25.3)
2016-02-23,4,POINT(-108.9 44.5)
2017-04-20,26,POINT(-112.7 30.5)
2016-04-03,28,POINT(-89.9 37.1)
2016-11-09,5,POINT(-99.5 26.9)
2017-07-26,8,POINT(-97.5 34.3)
2016-12-25,63,POINT(-113.3 25.0)
2016-06-16,83,POINT(-107.3 40.6)
2017-02-01,18,POINT(-115.0 21.4)
2017-06-20,29,POINT(-103.3 38.0)
2017-01-28,28,POINT(-104.6 42.5)
2016-12-21,11,POINT(-81.1 46.5)
2016-02-17,1,POINT(-70.7 44.5)
2017-03-07,27,POINT(-70.0 46.8)
2017-12-01,3,POINT(-100.7 38.4)
2016-02-22,7,POINT(-80.3 21.6)
2016-08-28,8,POINT(-106.0 49.1)
2017-01-29,9,POINT(-112.8 43.3)
2016-01-27,13,POINT(-88.0 37.8)
2016-02-28,14,POINT(-96.2 33.8)
2016-07-04,14,POINT(-90.3 22.9)
2016-05-20,4,POINT(-101.7 20.3)
2016-02-26,21,POINT(-104.9 33.1)
2017-12-07,32,POINT(-73.6 49.2)
2017-03-25,13,POINT(-75.8 35.8)
2016-04-15,37,POINT(-113.8 31.8)
2016-10-06,12,POINT(-87.4 33.7)
2017-04-12,17,POINT(-102.1 29.0)
2017-03-08,2,POINT(-91.6 49.3)
2017-11-10,4,POINT(-109.6 24.0)
